Xiawei_ID,Name,Data
16,ID_16_Number_83,这五种学生啊，总爱在课堂上传纸条。
16,ID_16_Number_84,这五种孩子啊，从来不预习新课。
16,ID_16_Number_85,这五种学生啊，总爱在课堂上玩手机游戏。
16,ID_16_Number_86,这五种孩子啊，从来不检查作业。
16,ID_16_Number_87,这五种学生啊，总爱在课堂上发呆。
16,ID_16_Number_88,这五种孩子啊，从来不制定学习目标。
16,ID_16_Number_89,这五种学生啊，总爱在课堂上看小说。
16,ID_16_Number_90,这五种孩子啊，从来不做思维导图。
16,ID_16_Number_91,这五种学生啊，总爱在课堂上看窗外。
16,ID_16_Number_92,这五种孩子啊，从来不做学习反思。
16,ID_16_Number_93,这五种孩子啊，从来不做学习笔记。
16,ID_16_Number_94,这五种学生啊，总爱在课堂上打瞌睡。
16,ID_16_Number_95,这五种孩子啊，从来不做学习计划。
16,ID_16_Number_96,这五种孩子啊，永远都学不会独立。
16,ID_16_Number_97,这五种学生啊，永远都摆脱不了拖延症。
16,ID_16_Number_98,这五种孩子啊，永远都不懂得感恩。
16,ID_16_Number_99,这五种学生啊，永远都无法集中注意力。
16,ID_16_Number_100,这五种孩子啊，永远都学不会承担责任。
16,ID_16_Number_101,这五种学生啊，永远都无法面对失败。
16,ID_16_Number_102,这五种孩子啊，永远都学不会自我控制。
16,ID_16_Number_103,这五种学生啊，永远都无法适应新环境。
16,ID_16_Number_104,这五种孩子啊，永远都不懂得尊重他人。
16,ID_16_Number_105,这五种学生啊，永远都无法克服恐惧。
16,ID_16_Number_106,这五种孩子啊，永远都学不会自我激励。
16,ID_16_Number_107,这五种学生啊，永远都无法处理好人际关系。
16,ID_16_Number_108,这五种孩子啊，永远都不懂得自我反省。
16,ID_16_Number_109,这五种学生啊，永远都无法坚持到底。
16,ID_16_Number_110,这五种孩子啊，永远都学不会时间管理。
16,ID_16_Number_111,这五种学生啊，永远都无法正确面对压力。
16,ID_16_Number_112,这五种孩子啊，永远都不懂得团队合作。
16,ID_16_Number_113,这五种学生啊，永远都无法保持积极态度。
16,ID_16_Number_114,这五种孩子啊，永远都学不会自我表达。
16,ID_16_Number_115,这五种学生啊，永远都无法适应变化。
16,ID_16_Number_116,这五种学生啊，永远都无法克服自卑感。
16,ID_16_Number_117,这五种孩子啊，永远都学不会如何处理冲突。
16,ID_16_Number_118,这五种学生啊，永远都无法保持情绪稳定。
16,ID_16_Number_119,这五种孩子啊，永远都不懂得如何建立自信。
16,ID_16_Number_120,这五种学生啊，永远都无法克服焦虑。
16,ID_16_Number_121,这五种孩子啊，永远都学不会如何面对挑战。
16,ID_16_Number_122,这五种学生啊，永远都无法保持自我成长。
16,ID_16_Number_123,这五种学生啊，永远都无法克服依赖性。
16,ID_16_Number_124,这五种孩子啊，永远都学不会如何保持健康。
16,ID_16_Number_125,这五种学生啊，永远都无法克服懒惰。
16,ID_16_Number_126,这五种孩子啊，永远都不懂得如何保持好奇心。
16,ID_16_Number_127,这五种学生啊，永远都无法克服消极思维。
16,ID_16_Number_128,这五种学生啊，永远都无法克服完美主义。
16,ID_16_Number_129,这五种孩子啊，永远都不懂得如何保持耐心。
16,ID_16_Number_130,这五种学生啊，永远都无法克服自我怀疑。
16,ID_16_Number_131,这五种孩子啊，永远都学不会如何面对批评。
16,ID_16_Number_132,这五种学生啊，永远都无法克服自我限制。
16,ID_16_Number_133,这五种孩子啊，永远都不懂得如何建立人际关系。
16,ID_16_Number_134,这五种学生啊，永远都无法克服社交恐惧。
16,ID_16_Number_135,这五种孩子啊，永远都学不会如何保持乐观。
16,ID_16_Number_136,这五种学生啊，永远都无法克服自我否定。
16,ID_16_Number_137,这五种孩子啊，永远都不懂得如何保持冷静。
16,ID_16_Number_138,这五种学生啊，永远都无法克服冲动行为。
16,ID_16_Number_139,这五种学生啊，永远都无法克服自我中心。
16,ID_16_Number_140,这五种学生啊，永远都无法克服自我放纵。
16,ID_16_Number_141,这五种孩子啊，总是不洗手就吃东西。
16,ID_16_Number_142,这五种学生啊，老是跳过早餐。
16,ID_16_Number_143,这五种孩子啊，晚上熬夜不睡觉。
16,ID_16_Number_144,这五种孩子啊，就爱喝汽水不喝水。
16,ID_16_Number_145,这五种学生啊，整天宅着不运动。
16,ID_16_Number_146,这五种孩子啊，吃饭总是挑肥拣瘦。
16,ID_16_Number_147,这五种孩子啊，作息时间乱七八糟。
16,ID_16_Number_148,这五种孩子啊，体重总是忽上忽下。
16,ID_16_Number_149,这五种学生啊，有点小病小痛就扛着。
16,ID_16_Number_150,这五种学生啊，总是一坐就是一整天。
16,ID_16_Number_151,这五种学生啊，总是吃快餐不健康。
16,ID_16_Number_152,这五种孩子啊，总是弯腰驼背不注意姿势。
16,ID_16_Number_153,这五种学生啊，总是懒得动弹。
16,ID_16_Number_154,这五种学生啊，总是找借口不去运动。
16,ID_16_Number_155,这五种孩子啊，总是插话不等人说完。
16,ID_16_Number_156,这五种学生啊，老是不回别人信息。
16,ID_16_Number_157,这五种孩子啊，总是打断别人讲话不礼貌。
16,ID_16_Number_158,这五种学生啊，总是不分享自己的东西。
16,ID_16_Number_159,这五种孩子啊，总是抢别人的话头。
16,ID_16_Number_160,这五种学生啊，总是不给人面子。
16,ID_16_Number_161,这五种孩子啊，总是不主动打招呼。
16,ID_16_Number_162,这五种学生啊，总是不回请别人。
16,ID_16_Number_163,这五种孩子啊，总是不守时让人等。
16,ID_16_Number_164,这五种学生啊，总是不道歉就算错了。
16,ID_16_Number_165,这五种孩子啊，总是不认真听别人说话。
16,ID_16_Number_166,这五种学生啊，总是不给人留面子。
16,ID_16_Number_167,这五种孩子啊，总是不参与集体活动。
16,ID_16_Number_168,这五种学生啊，总是不帮别人的忙。
16,ID_16_Number_169,这五种孩子啊，总是不感谢别人的帮助。
16,ID_16_Number_170,这五种孩子啊，总是不和别人分享快乐。
16,ID_16_Number_171,这五种学生啊，总是不关心别人的感受。
16,ID_16_Number_172,这五种孩子啊，总是不和别人合作。
16,ID_16_Number_173,这五种学生啊，总是不回应别人的问候。
16,ID_16_Number_174,这五种学生啊，总是不给人留空间。
16,ID_16_Number_175,这五种学生啊，总是不主动帮助别人。
16,ID_16_Number_176,这八种孩子啊，永远都学不会自律。
16,ID_16_Number_177,这八种学生啊，永远都无法独立思考。
16,ID_16_Number_178,这八种孩子啊，永远都不懂得感恩。
16,ID_16_Number_179,这八种学生啊，永远都无法适应新环境。
16,ID_16_Number_180,这八种孩子啊，永远都缺乏团队合作精神。
16,ID_16_Number_181,这八种学生啊，永远都无法克服拖延症。
16,ID_16_Number_182,这八种孩子啊，永远都学不会承担责任。
16,ID_16_Number_183,这八种学生啊，永远都无法理解他人的立场。
16,ID_16_Number_184,这八种孩子啊，永远都无法控制自己的情绪。
16,ID_16_Number_185,这八种学生啊，永远都无法坚持到底。
16,ID_16_Number_186,这八种孩子啊，永远都学不会尊重他人。
16,ID_16_Number_187,这八种学生啊，永远都无法适应变化。
16,ID_16_Number_188,这八种孩子啊，永远都缺乏创造力。
16,ID_16_Number_189,这八种学生啊，永远都无法有效沟通。
16,ID_16_Number_190,这八种孩子啊，永远都学不会时间管理。
16,ID_16_Number_191,这八种学生啊，永远都无法正确处理失败。
16,ID_16_Number_192,这八种孩子啊，永远都无法建立自信。
16,ID_16_Number_193,这八种学生啊，永远都无法理解复杂概念。
16,ID_16_Number_194,这八种孩子啊，永远都缺乏解决问题的能力。
16,ID_16_Number_195,这八种学生啊，永远都无法适应快节奏的学习。
16,ID_16_Number_196,这八种孩子啊，永远都学不会自我激励。
16,ID_16_Number_197,这八种学生啊，永远都无法有效组织信息。
16,ID_16_Number_198,这八种孩子啊，永远都缺乏批判性思维。
16,ID_16_Number_199,这八种学生啊，永远都无法适应多元文化。
16,ID_16_Number_200,这八种孩子啊，永远都学不会自我反省。
16,ID_16_Number_201,这八种学生啊，永远都无法有效管理压力。
16,ID_16_Number_202,这八种孩子啊，永远都缺乏领导力。
16,ID_16_Number_203,这八种学生啊，永远都无法适应远程学习。
16,ID_16_Number_204,这八种孩子啊，永远都学不会灵活变通。
16,ID_16_Number_205,这八种学生啊，永远都无法有效利用资源。
16,ID_16_Number_206,这八种孩子啊，永远都缺乏自我表达能力。
16,ID_16_Number_207,这八种学生啊，永远都无法适应新科技。
16,ID_16_Number_208,这八种孩子啊，永远都学不会适应变化。
16,ID_16_Number_209,这八种学生啊，永远都无法有效处理冲突。
16,ID_16_Number_210,这八种孩子啊，永远都缺乏同理心。
16,ID_16_Number_211,这八种学生啊，永远都无法适应新角色。
16,ID_16_Number_212,这八种孩子啊，永远都学不会自我调节。
16,ID_16_Number_213,这八种学生啊，永远都无法有效规划未来。
16,ID_16_Number_214,这八种孩子啊，永远都缺乏自我驱动力。
16,ID_16_Number_215,这八种学生啊，永远都无法适应新挑战。
16,ID_16_Number_216,这八种孩子啊，永远都学不会合作学习。
16,ID_16_Number_217,这八种学生啊，永远都无法有效管理财务。
16,ID_16_Number_218,这八种孩子啊，永远都缺乏自我意识。
16,ID_16_Number_219,这八种学生啊，永远都无法适应新规则。
16,ID_16_Number_220,这八种孩子啊，永远都学不会自我激励。
16,ID_16_Number_221,这八种学生啊，永远都无法有效处理批评。
16,ID_16_Number_222,这八种孩子啊，永远都缺乏自我控制。
16,ID_16_Number_223,这八种学生啊，永远都无法适应新团队。
16,ID_16_Number_224,这八种孩子啊，永远都学不会自我提升。
16,ID_16_Number_225,这八种学生啊，永远都无法有效处理人际关系。
16,ID_16_Number_226,这八种学生啊，总拿不到好成绩。
16,ID_16_Number_227,这八种学生啊，作业总拖到最后。
16,ID_16_Number_228,这八种学生啊，考试总作弊。
16,ID_16_Number_229,这八种学生啊，从来不复习。
16,ID_16_Number_230,这八种学生啊，上课总走神。
16,ID_16_Number_231,这八种学生啊，从来不发言。
16,ID_16_Number_232,这八种学生啊，学习总靠别人。
16,ID_16_Number_233,这八种学生啊，计划总泡汤。
16,ID_16_Number_234,这八种学生啊，课外书从来不碰。
16,ID_16_Number_235,这八种学生啊，作业总出错。
16,ID_16_Number_236,这八种学生啊，总不总结教训。
16,ID_16_Number_237,这八种学生啊，团队项目总拖后腿。
16,ID_16_Number_238,这八种学生啊，问题从来不问。
16,ID_16_Number_239,这八种学生啊，难题从来不碰。
16,ID_16_Number_240,这八种学生啊，时间总管不好。
16,ID_16_Number_241,这八种学生啊，学习总没动力。
16,ID_16_Number_242,这八种学生啊，细节总不注意。
16,ID_16_Number_243,这八种学生啊，作业总拖到最后一刻。
16,ID_16_Number_244,这八种孩子啊，上课总是开小差。
16,ID_16_Number_245,这八种学生啊，从来不复习笔记。
16,ID_16_Number_246,这八种孩子啊，考试前夜才开始抱佛脚。
16,ID_16_Number_247,这八种学生啊，总爱抄作业。
16,ID_16_Number_248,这八种孩子啊，书本从来不整理。
16,ID_16_Number_249,这八种学生啊，总爱迟到早退。
16,ID_16_Number_250,这八种孩子啊，学习时总爱玩手机。
16,ID_16_Number_251,这八种学生啊，从来不做学习计划。
16,ID_16_Number_252,这八种孩子啊，作业总是马虎了事。
16,ID_16_Number_253,这八种学生啊，总爱在课堂上吃东西。
16,ID_16_Number_254,这八种孩子啊，从来不问问题。
16,ID_16_Number_255,这八种学生啊，总爱在课堂上睡觉。
16,ID_16_Number_256,这八种孩子啊，从来不记笔记。
16,ID_16_Number_257,这八种孩子啊，从来不按时交作业。
16,ID_16_Number_258,这八种学生啊，总爱在课堂上传纸条。
16,ID_16_Number_259,这八种孩子啊，从来不预习新课。
16,ID_16_Number_260,这八种学生啊，总爱在课堂上玩手机游戏。
16,ID_16_Number_261,这八种孩子啊，从来不检查作业。
16,ID_16_Number_262,这八种学生啊，总爱在课堂上发呆。
16,ID_16_Number_263,这八种孩子啊，从来不制定学习目标。
16,ID_16_Number_264,这八种学生啊，总爱在课堂上看小说。
16,ID_16_Number_265,这八种孩子啊，从来不做思维导图。
16,ID_16_Number_266,这八种学生啊，总爱在课堂上看窗外。
16,ID_16_Number_267,这八种孩子啊，从来不做学习反思。
16,ID_16_Number_268,这八种孩子啊，从来不做学习笔记。
16,ID_16_Number_269,这八种学生啊，总爱在课堂上打瞌睡。
16,ID_16_Number_270,这八种孩子啊，从来不做学习计划。
16,ID_16_Number_271,这八种孩子啊，永远都学不会独立。
16,ID_16_Number_272,这八种学生啊，永远都摆脱不了拖延症。
16,ID_16_Number_273,这八种孩子啊，永远都不懂得感恩。
16,ID_16_Number_274,这八种学生啊，永远都无法集中注意力。
16,ID_16_Number_275,这八种孩子啊，永远都学不会承担责任。
16,ID_16_Number_276,这八种学生啊，永远都无法面对失败。
16,ID_16_Number_277,这八种孩子啊，永远都学不会自我控制。
16,ID_16_Number_278,这八种学生啊，永远都无法适应新环境。
16,ID_16_Number_279,这八种孩子啊，永远都不懂得尊重他人。
16,ID_16_Number_280,这八种学生啊，永远都无法克服恐惧。
16,ID_16_Number_281,这八种孩子啊，永远都学不会自我激励。
16,ID_16_Number_282,这八种学生啊，永远都无法处理好人际关系。
16,ID_16_Number_283,这八种孩子啊，永远都不懂得自我反省。
16,ID_16_Number_284,这八种学生啊，永远都无法坚持到底。
16,ID_16_Number_285,这八种孩子啊，永远都学不会时间管理。
16,ID_16_Number_286,这八种学生啊，永远都无法正确面对压力。
16,ID_16_Number_287,这八种孩子啊，永远都不懂得团队合作。
16,ID_16_Number_288,这八种学生啊，永远都无法保持积极态度。
16,ID_16_Number_289,这八种孩子啊，永远都学不会自我表达。
16,ID_16_Number_290,这八种学生啊，永远都无法适应变化。
16,ID_16_Number_291,这八种学生啊，永远都无法克服自卑感。
16,ID_16_Number_292,这八种孩子啊，永远都学不会如何处理冲突。
16,ID_16_Number_293,这八种学生啊，永远都无法保持情绪稳定。
16,ID_16_Number_294,这八种孩子啊，永远都不懂得如何建立自信。
16,ID_16_Number_295,这八种学生啊，永远都无法克服焦虑。
16,ID_16_Number_296,这八种孩子啊，永远都学不会如何面对挑战。
16,ID_16_Number_297,这八种学生啊，永远都无法保持自我成长。
16,ID_16_Number_298,这八种学生啊，永远都无法克服依赖性。
16,ID_16_Number_299,这八种孩子啊，永远都学不会如何保持健康。
16,ID_16_Number_300,这八种学生啊，永远都无法克服懒惰。
16,ID_16_Number_301,这八种孩子啊，永远都不懂得如何保持好奇心。
16,ID_16_Number_302,这八种学生啊，永远都无法克服消极思维。
16,ID_16_Number_303,这八种学生啊，永远都无法克服完美主义。
16,ID_16_Number_304,这八种孩子啊，永远都不懂得如何保持耐心。
16,ID_16_Number_305,这八种学生啊，永远都无法克服自我怀疑。
16,ID_16_Number_306,这八种孩子啊，永远都学不会如何面对批评。
16,ID_16_Number_307,这八种学生啊，永远都无法克服自我限制。
16,ID_16_Number_308,这八种孩子啊，永远都不懂得如何建立人际关系。
16,ID_16_Number_309,这八种学生啊，永远都无法克服社交恐惧。
16,ID_16_Number_310,这八种孩子啊，永远都学不会如何保持乐观。
16,ID_16_Number_311,这八种学生啊，永远都无法克服自我否定。
16,ID_16_Number_312,这八种孩子啊，永远都不懂得如何保持冷静。
16,ID_16_Number_313,这八种学生啊，永远都无法克服冲动行为。
16,ID_16_Number_314,这八种学生啊，永远都无法克服自我中心。
16,ID_16_Number_315,这八种学生啊，永远都无法克服自我放纵。
16,ID_16_Number_316,这八种孩子啊，总是不洗手就吃东西。
16,ID_16_Number_317,这八种学生啊，老是跳过早餐。
16,ID_16_Number_318,这八种孩子啊，晚上熬夜不睡觉。
16,ID_16_Number_319,这八种孩子啊，就爱喝汽水不喝水。
16,ID_16_Number_320,这八种学生啊，整天宅着不运动。
16,ID_16_Number_321,这八种孩子啊，吃饭总是挑肥拣瘦。
16,ID_16_Number_322,这八种孩子啊，作息时间乱七八糟。
16,ID_16_Number_323,这八种孩子啊，体重总是忽上忽下。
16,ID_16_Number_324,这八种学生啊，有点小病小痛就扛着。
16,ID_16_Number_325,这八种学生啊，总是一坐就是一整天。
16,ID_16_Number_326,这八种学生啊，总是吃快餐不健康。
16,ID_16_Number_327,这八种孩子啊，总是弯腰驼背不注意姿势。
16,ID_16_Number_328,这八种学生啊，总是懒得动弹。
16,ID_16_Number_329,这八种学生啊，总是找借口不去运动。
16,ID_16_Number_330,这八种孩子啊，总是插话不等人说完。
16,ID_16_Number_331,这八种学生啊，老是不回别人信息。
16,ID_16_Number_332,这八种孩子啊，总是打断别人讲话不礼貌。
16,ID_16_Number_333,这八种学生啊，总是不分享自己的东西。
16,ID_16_Number_334,这八种孩子啊，总是抢别人的话头。
16,ID_16_Number_335,这八种学生啊，总是不给人面子。
16,ID_16_Number_336,这八种孩子啊，总是不主动打招呼。
16,ID_16_Number_337,这八种学生啊，总是不回请别人。
16,ID_16_Number_338,这八种孩子啊，总是不守时让人等。
16,ID_16_Number_339,这八种学生啊，总是不道歉就算错了。
16,ID_16_Number_340,这八种孩子啊，总是不认真听别人说话。
16,ID_16_Number_341,这八种学生啊，总是不给人留面子。
16,ID_16_Number_342,这八种孩子啊，总是不参与集体活动。
16,ID_16_Number_343,这八种学生啊，总是不帮别人的忙。
16,ID_16_Number_344,这八种孩子啊，总是不感谢别人的帮助。
16,ID_16_Number_345,这八种孩子啊，总是不和别人分享快乐。
16,ID_16_Number_346,这八种学生啊，总是不关心别人的感受。
16,ID_16_Number_347,这八种孩子啊，总是不和别人合作。
16,ID_16_Number_348,这八种学生啊，总是不回应别人的问候。
16,ID_16_Number_349,这八种学生啊，总是不给人留空间。
16,ID_16_Number_350,这八种学生啊，总是不主动帮助别人。
