Xiawei_ID,Name,Data
8,ID_8_Number_61,额外信息：一定要教会孩子不能过于包容
8,ID_8_Number_62,额外信息：一定要教会孩子不能乞求认同
8,ID_8_Number_63,额外信息：一定要教会孩子不能轻易放弃
8,ID_8_Number_64,额外信息：一定要教会孩子不能不愿争辩
8,ID_8_Number_65,额外信息：一定要教会孩子不能过于恭顺
8,ID_8_Number_66,额外信息：一定要教会孩子不能受人支配
8,ID_8_Number_67,额外信息：一定要教会孩子不能陷于被动
8,ID_8_Number_68,额外信息：一定要教会孩子不能容易被忽视
8,ID_8_Number_69,额外信息：一定要教会孩子不能不愿出头
8,ID_8_Number_70,额外信息：一定要教会孩子不能过于谦卑
8,ID_8_Number_71,额外信息：一定要教会孩子不能被动接受
8,ID_8_Number_72,额外信息：一定要教会孩子不能心软无主见
8,ID_8_Number_73,额外信息：一定要教会孩子不能不敢冒险
8,ID_8_Number_74,额外信息：一定要教会孩子不能缺乏自信
8,ID_8_Number_75,额外信息：一定要教会孩子不能放弃自我
8,ID_8_Number_76,额外信息：一定要教会孩子不能不争强好胜
8,ID_8_Number_77,额外信息：一定要教会孩子不能轻易退让
8,ID_8_Number_78,额外信息：一定要教会孩子不能容易受伤
8,ID_8_Number_79,额外信息：一定要教会孩子不能受制于情
8,ID_8_Number_80,额外信息：一定要教会孩子不能轻易信任
8,ID_8_Number_81,额外信息：一定要教会孩子不能过于依赖
8,ID_8_Number_82,额外信息：一定要教会孩子不能无法拒绝
8,ID_8_Number_83,额外信息：一定要教会孩子不能被动顺从
8,ID_8_Number_84,额外信息：一定要教会孩子不能失去自我
8,ID_8_Number_85,额外信息：一定要教会孩子不能受人摆弄
8,ID_8_Number_86,额外信息：一定要教会孩子不能纵容
8,ID_8_Number_87,额外信息：一定要教会孩子不能无条件牺牲
8,ID_8_Number_88,额外信息：一定要教会孩子不能不敢表达
8,ID_8_Number_89,额外信息：一定要教会孩子不能低声细语
8,ID_8_Number_90,额外信息：一定要教会孩子不能过于胆小
8,ID_8_Number_91,额外信息：一定要教会孩子不能随大流
8,ID_8_Number_92,额外信息：一定要教会孩子不能迎合他人
8,ID_8_Number_93,额外信息：一定要教会孩子不能轻易妥协
8,ID_8_Number_94,额外信息：一定要教会孩子不能过于温柔
8,ID_8_Number_95,额外信息：一定要教会孩子不能受人牵制
8,ID_8_Number_96,额外信息：一定要教会孩子不能懦弱
8,ID_8_Number_97,额外信息：一定要教会孩子不能软弱无力
8,ID_8_Number_98,额外信息：一定要教会孩子不能过于善良
8,ID_8_Number_99,额外信息：一定要教会孩子不能失去信心
8,ID_8_Number_100,额外信息：一定要教会孩子不能轻易受人影响
