Xiawei_ID,Name,Data
7,ID_7_Number_36,痛点方向：孩子希望追求自己的爱好
7,ID_7_Number_37,痛点方向：孩子不想做家庭作业
7,ID_7_Number_38,痛点方向：孩子对父母的期望感到压力
7,ID_7_Number_39,痛点方向：孩子不愿意参加家庭活动
7,ID_7_Number_40,痛点方向：孩子希望有更多的个人选择
7,ID_7_Number_41,痛点方向：孩子希望有更多的自由支配时间
7,ID_7_Number_42,痛点方向：孩子对父母的教育方式表示不满
7,ID_7_Number_43,痛点方向：孩子希望尝试新的爱好
7,ID_7_Number_44,痛点方向：孩子不想听父母的建议
7,ID_7_Number_45,痛点方向：孩子不愿意接受惩罚
7,ID_7_Number_46,痛点方向：孩子对学校的课程安排不满
7,ID_7_Number_47,痛点方向：孩子不想和父母一起做运动
7,ID_7_Number_48,痛点方向：孩子不想参加亲戚的婚礼
7,ID_7_Number_49,痛点方向：孩子对父母的生活态度感到不满
7,ID_7_Number_50,痛点方向：孩子不愿意和父母分享自己的感受
7,ID_7_Number_51,痛点方向：孩子希望有更多的个人空间
7,ID_7_Number_52,痛点方向：孩子希望追求自己的梦想
7,ID_7_Number_53,痛点方向：孩子不想遵循家庭规则
7,ID_7_Number_54,痛点方向：孩子对父母的态度感到不满
7,ID_7_Number_55,痛点方向：孩子不愿意参加团队活动
7,ID_7_Number_56,痛点方向：孩子对父母的选择表示反对
7,ID_7_Number_57,痛点方向：孩子不想和父母一起度假
7,ID_7_Number_58,痛点方向：孩子希望选择自己的朋友
7,ID_7_Number_59,痛点方向：孩子对父母的期望感到困扰
7,ID_7_Number_60,痛点方向：孩子希望有更多的选择权
7,ID_7_Number_61,痛点方向：孩子不想参加家庭聚餐
7,ID_7_Number_62,痛点方向：孩子对学校的事情不愿意分享
7,ID_7_Number_63,痛点方向：孩子对父母的管教表示不满
7,ID_7_Number_64,痛点方向：孩子希望尝试新的学习方法
7,ID_7_Number_65,痛点方向：孩子不愿意和父母一起做活动
7,ID_7_Number_66,痛点方向：孩子不想和父母一起看电影
7,ID_7_Number_67,痛点方向：孩子对父母的决策表示反对
7,ID_7_Number_68,痛点方向：孩子不想与父母一起做家务
7,ID_7_Number_69,痛点方向：孩子对父母的生活方式感到不适
7,ID_7_Number_70,痛点方向：孩子不愿意遵循父母的道德观
7,ID_7_Number_71,痛点方向：孩子对父母的过度保护感到烦恼
7,ID_7_Number_72,痛点方向：孩子不想参加补习班
7,ID_7_Number_73,痛点方向：孩子希望拥有更多的独立性
7,ID_7_Number_74,痛点方向：孩子对家庭责任感到厌烦
7,ID_7_Number_75,痛点方向：孩子希望选择自己的学习科目
7,ID_7_Number_76,痛点方向：孩子不想接受父母的爱
7,ID_7_Number_77,痛点方向：孩子希望有自己的生活方式
7,ID_7_Number_78,痛点方向：孩子不愿意与父母一起参加活动
7,ID_7_Number_79,痛点方向：孩子希望有更多的社交自由
7,ID_7_Number_80,痛点方向：孩子对父母的教导感到反感
7,ID_7_Number_81,痛点方向：孩子不想参加家庭游戏
7,ID_7_Number_82,痛点方向：孩子希望有更多的个人时间
7,ID_7_Number_83,痛点方向：孩子不想与父母分享心情
7,ID_7_Number_84,痛点方向：孩子不愿意接受父母的教育理念
7,ID_7_Number_85,痛点方向：孩子希望有自己的社交圈
7,ID_7_Number_86,痛点方向：孩子对父母的控制感到愤怒
7,ID_7_Number_87,痛点方向：孩子希望追求自己的兴趣
7,ID_7_Number_88,痛点方向：孩子不想在家待太久
7,ID_7_Number_89,痛点方向：孩子不愿意与父母一起学习
7,ID_7_Number_90,痛点方向：孩子对父母的期待感到压迫
7,ID_7_Number_91,痛点方向：孩子不想接触父母的朋友
7,ID_7_Number_92,痛点方向：孩子希望有更多选择的自由
7,ID_7_Number_93,痛点方向：孩子不想接受父母的管教
7,ID_7_Number_94,痛点方向：孩子希望有自己的想法
7,ID_7_Number_95,痛点方向：孩子不愿意参与家庭决策
7,ID_7_Number_96,痛点方向：孩子对父母的理解感到不足
7,ID_7_Number_97,痛点方向：孩子不想听从父母的意见
7,ID_7_Number_98,痛点方向：孩子希望追求自己的价值观
7,ID_7_Number_99,痛点方向：孩子对父母的管教感到压抑
7,ID_7_Number_100,痛点方向：孩子不愿意与父母沟通
