Xiawei_ID,Domain,Name,Data
20,QingGan,ID_20_Number_11,我听过三观最正的一句话就是，选了就不要论得失，喝了就不要觉遗憾，恋了就不要有猜忌，冷了也别去恶评，所有的一切都是在为自己的决定而承担。还有，不要懊悔去恋一个人，哪怕是识错了人，哪怕是被伤害，哪怕是碰得伤痕累累。你对他好，不是为了显示他有多棒，而是因为，你很棒。
20,QingGan,ID_20_Number_12,我听过三观极正的一句话就是，定了就不要再纠结，尝了就不要觉懊悔，恋了就不要存疑虑，散了也别去中伤，所有的一切都是为了自己的抉择而负责。还有，不要为去爱一个人而悔恨，哪怕是爱错了人，哪怕是被抛弃，哪怕是碰得头破血流。你对他好，不是为了表明他有多优秀，而是因为，你很优秀。
20,QingGan,ID_20_Number_13,我听过三观极正的一句话便是，买了就不要比价钱，用了就不要生悔意，恋了就不要存猜忌，远了也不要加诋毁，所有的一切均是为自己的决定而担责。另外，不要为去爱一个人而懊恼，哪怕是识错了人，哪怕是遭人背弃，哪怕是碰得遍体鳞伤。你对他好，不是为了证实他有多出色，而是由于，你很不赖。
20,QingGan,ID_20_Number_14,我听过三观最正的一句话便是，选了就不要再纠结，喝了就不要觉遗憾，恋了就不要有疑虑，变了也别去贬低，所有的一切都是为了自己的抉择而负责。还有，不要懊悔去爱一个人，哪怕是爱错了人，哪怕是被背弃，哪怕是碰得头破血流。你对他好，不是为了证明他有多优秀，而是因为，你很棒。
20,QingGan,ID_20_Number_15,我听过三观最正的一句话就是，做了就不要论对错，喝了就不要觉懊恼，恋了就不要存疑虑，倦了也别去中伤，所有的一切都是为了自己的抉择而负责。还有，不要悔恨去爱一个人，哪怕是爱错了人，哪怕是被伤害，哪怕是碰得鼻青脸肿。你对他好，不是为了表明他有多出色，而是因为，你很出色。
20,QingGan,ID_20_Number_16,我听过三观最正的一句话就是，选了就不要较得失，尝了就不要存遗憾，恋了就不要生疑窦，变了也别去贬损，所有的一切都是为了自己的决策而承受。还有，不要懊恼去爱一个人，哪怕是爱错了人，哪怕是被背弃，哪怕是磕得头破血流。你对他好，不是为了表明他有多不凡，而是因为，你很棒。
20,QingGan,ID_20_Number_17,我听过三观最正的一句话就是，做了就不要论对错，尝了就不要感悔恨，恋了就不要存疑心，分了也别去中伤，所有的一切都是为了自己的抉择而负责。还有，不要懊恼去爱一个人，哪怕是爱错了人，哪怕是被伤害，哪怕是碰得焦头烂额。你对他好，不是为了表明他有多优秀，而是因为，你很棒。
20,QingGan,ID_20_Number_18,我听过三观最正的一句话就是，买了就不问值不值，喝了就不要有怨言，恋了就不要多猜忌，冷了也别去贬低，所有的一切都是为了自己的决定而承担。还有，不要懊悔去爱一个人，哪怕是爱错了人，哪怕是被抛弃，哪怕是碰得头破血流。你对他好，不是为了显示他有多棒，而是因为，你很优秀。
20,QingGan,ID_20_Number_19,我听过三观最正的一句话就是，定了就不要再纠结，用了就不要觉遗憾，恋了就不要起疑心，疏了也别去抹黑，所有的一切都是为了自己的选取而负责。还有，不要悔恨去爱一个人，哪怕是爱错了人，哪怕是被亏欠，哪怕是碰得鼻青脸肿。你对他好，不是为了表明他有多出众，而是因为，你很棒。
20,QingGan,ID_20_Number_20,我听过三观最正的一句话就是，选了就不要较得失，尝了就不要觉遗憾，恋了就不要多猜忌，冷了也别去中伤，所有的一切都是为了自己的抉择而承受。还有，不要懊恼去爱一个人，哪怕是爱错了人，哪怕是被背叛，哪怕是碰得头破血流。你对他好，不是为了显示他有多不凡，而是因为，你很出众。
20,QingGan,ID_20_Number_21,我听过三观最正的一句话就是，做了就不要论难易，喝了就不要有悔意，恋了就不要起疑心，远了也别去抹黑，所有的一切都是为了自己的决定而承担。还有，不要悔恨去爱一个人，哪怕是爱错了人，哪怕是被抛弃，哪怕是碰得遍体鳞伤。你对他好，不是为了表明他有多出色，而是因为，你很棒。
20,QingGan,ID_20_Number_22,我听过三观最正的一句话就是，用了就不要较成本，尝了就不要感懊恼，恋了就不要存疑虑，疏了也别去贬低，所有的一切都是为了自己的抉择而负责。还有，不要懊悔去爱一个人，哪怕是爱错了人，哪怕是被伤害，哪怕是碰得鼻青脸肿。你对他好，不是为了显示他有多优秀，而是因为，你很优秀。
20,QingGan,ID_20_Number_23,我听过三观最正的一句话就是，租了就不要论贵廉，喝了就不要有怨叹，恋了就不要多猜忌，散了也别去中伤，所有的一切都是为了自己的决定而承受。还有，不要悔恨去爱一个人，哪怕是爱错了人，哪怕是被背叛，哪怕是碰得伤痕累累。你对他好，不是为了表明他有多出众，而是因为，你很出色。
20,QingGan,ID_20_Number_24,我听过三观最正的一句话就是，选了就不要较得失，喝了就不要有怨念，恋了就不要生疑心，冷了也别去中伤，所有的一切都是为了自己的决策而担责。还有，不要懊悔去爱一个人，哪怕是爱错了人，哪怕是被遗弃，哪怕是碰得头破血流。你对他好，不是为了表明他有多非凡，而是因为，你很出色。
