Xiawei_ID,Domain,Name,Data
12,QingGan,ID_12_Number_11,我未曾想我在小红书上能读到这么优的诗，这首诗无疑是我在小红书上看到最喜欢的一首，我将其抄录下来，现今分享给你。我并非谁的依附，也不是某段的分流溪。比起这些，我更期望成为瞬间的奔涌。郊野中突发的风潮，又或是，秦朝遗风外高悬着的唯一灯火。人生本就是一首待著的诗章，而他们的笔墨浅显，不应被马虎地书写着，因而在我笔下，一道谷有一道谷的起伏，我也有我的韵致。嗯，着实是太妙了。
12,QingGan,ID_12_Number_12,我不曾料到我在今日头条上能览到这么佳的诗，这首诗定然是我在今日头条上看到最为倾心的一首，我把它抄录下来，现在讲给你。我不是谁的附属，也不是某段的分支江。相较而言，我更渴望成为须臾间的浩荡。田野间突起的浪涛，又或是，晋朝遗风外高挂着的唯一星光。人生本就是一首待作的韵文，而他们的文辞浅陋，不应被草率地记录着，故而在我笔下，一道川有一道川的蜿蜒，我也有我的韵脚。嗯，着实是太妙了。
12,QingGan,ID_12_Number_13,我未想到我在火山小视频上能悟到这么精的诗，这首诗毫无疑问是我在火山小视频上看到最钟爱的一首，我将它抄了下来，现在说给你听。我不是谁的陪衬，也不是某段的分流溪。相较于这些，我更愿成为转瞬的磅礴。荒原上骤起的澜波，又或是，南北朝遗风外悬着的唯一日光。人生本就是一首待书的辞赋，而他们的笔墨平乏，不应被随意地书写着，所以在我笔下，一道岭有一道岭的起伏，我也有我的韵律。嗯，实在是太妙了。
12,QingGan,ID_12_Number_14,我没料到我在西瓜视频上能感受到这么深的意，这首诗肯定是我在西瓜视频上看到最喜欢的一首，我把它抄了下来，现在讲给你。我不是谁的附属，也不是某段的分支江。比起这些，我更渴望成为瞬间的奔涌。沙漠中突起的沙浪，又或是，五代十国遗风外挂着的唯一烛光。人生本就是一首待作的颂歌，而他们的言辞平淡，不该被敷衍地记录着，所以在我笔下，一道沟有一道沟的蜿蜒，我也有我的韵调。嗯，确实是太妙了。
12,QingGan,ID_12_Number_15,我不曾想我在快手平台上能读到这么妙的诗，这首诗无疑是我在快手上看到最喜欢的一首，我将其抄录下来，此刻分享于你。我非谁的附庸者，也非某段的分支流。相较于此，我更欲成为刹那间的汹涌。草原上骤起的旋风，又或是，宋朝遗风外悬着的唯一辰星。人生本就是一首待谱的乐章，而他们的文辞浅淡，不该被草率地书写着，故而在我笔下，一道塬有一道塬的起伏，我也有我的韵脚。嗯，着实是太妙了。
12,QingGan,ID_12_Number_16,我没预料到我在微博上能赏到这么好的诗，这首诗铁定是我在微博上看到最心仪的一首，我把它抄了下来，现在讲给你听。我不是谁的附属品，也不是某段的分支渠。相较于这些，我更期望成为转瞬的澎湃。山林间突起的旋风，又或是，汉朝遗风外悬着的唯一霞光。人生本就是一首待作的词曲，而他们的笔墨肤浅，不该被马虎地记录着，因而在我笔下，一道梁有一道梁的起伏，我也有我的音律。嗯，确实是太妙了。
12,QingGan,ID_12_Number_17,我未想到我在 B 站上能悟到这么精的诗，这首诗无疑是我在 B 站看到最为钟爱的一首，我将它抄录下来，此刻分享给你。我并非谁的陪衬，也不是某段的分流涧。比起这些，我更愿成为瞬间的浩渺。荒原上突生的波澜，又或是，隋朝遗风外悬着的唯一烛光。人生本就是一首待著的辞章，而他们的文辞寡淡，不该被随意地书写着，所以在我笔下，一道壑有一道壑的纵横，我也有我的韵辙。嗯，着实是太妙了。
12,QingGan,ID_12_Number_18,我没想到我在小红书上能读到这么美的诗，这首诗绝对是我在小红书上看到最喜欢的一首，我把它抄了下来，现在念给你听。我不是谁的附属，也不是某段的分支溪。比起这些，我更想成为刹那间的磅礴。沙漠中骤起的沙暴，又或是，秦朝遗风外悬着的唯一星辰。人生本就是一首待作的诗篇，而他们的言辞平乏，不该被敷衍地记录着，所以在我笔下，一道谷有一道谷的幽深，我也有我的韵致。嗯，真的太棒了。
12,QingGan,ID_12_Number_19,我没想到我在今日头条上能觅到这么妙的诗，这首诗毫无疑问是我在今日头条上看到最喜欢的一首，我将它抄录下来，现在讲给你。我不是谁的陪衬，也不是某段的分流涧。相较于这些，我更渴望成为瞬间的汹涌。草原上突起的草浪，又或是，晋朝遗风外悬着的唯一日光。人生本就是一首待书的辞赋，而他们的笔墨浅淡，不该被随意地书写着，所以在我笔下，一道川有一道川的蜿蜒，我也有我的韵调。嗯，实在是太赞了。
12,QingGan,ID_12_Number_20,我没想到我在快手上能悟到这么深的诗，这首诗定然是我在快手上看到最钟意的一首，我把它抄了下来，此刻分享与你。我不是谁的附属，也不是某段的分支溪。相较于此，我更愿成为刹那间的奔涌。山林中忽起的林涛，又或是，南北朝遗风外悬着的唯一灯火。人生本就是一首待作的韵文，而他们的文辞肤浅，不该被轻率地书写着，故而在我笔下，一道岭有一道岭的起伏，我也有我的韵律。嗯，着实是太妙了。
12,QingGan,ID_12_Number_21,我没想到我在火山小视频上能读到这么妙的诗，这首诗肯定是我在火山小视频上看到最心仪的一首，我将它抄录下来，现在说给你听。我不是谁的附庸物，也不是某段的分支流。相较于这些，我更期望成为瞬间的澎湃。荒漠里骤起的沙浪，又或是，五代十国遗风外悬着的唯一星光。人生本就是一首待著的诗篇，而他们的笔墨平淡，不该被敷衍地记录着，因而在我笔下，一道沟有一道沟的蜿蜒，我也有我的韵脚。嗯，确实是太妙了。
12,QingGan,ID_12_Number_22,我没想到我在西瓜视频上能看到这么好的诗，这首诗无疑是我在西瓜视频上刷到最为喜欢的一首，我把它抄了下来，现在讲给你。我不是谁的附属，也不是某段的分流溪。相比这些，我更渴望成为瞬间的浩荡。草原上突发的草潮，又或是，宋朝遗风外悬着的唯一烛光。人生本就是一首待作的辞章，而他们的文辞浅显，不该被随意地书写着，所以在我笔下，一道坎有一道坎的起伏，我也有我的韵调。嗯，着实太妙了。
12,QingGan,ID_12_Number_23,我没想到我在微视上能览到这么优的诗，这首诗铁定是我在微视上刷到最为钟爱的一首，我将它抄录下来，现今分享予你。我非谁的陪衬，也非某段的分支流。相较于此，我更欲成为转瞬的汹涌。山林中突生的林浪，又或是，汉朝遗风外悬着的唯一灯火。人生本就是一首待书的诗章，而他们的言辞平乏，不应被草率地记录着，故而在我笔下，一道梁有一道梁的起伏，我也有我的韵脚。嗯，的确是太妙了。
12,QingGan,ID_12_Number_24,我没想到我在 B 站上能读到这么精的诗，这首诗无疑是我在 B 站上看到最喜爱的一首，我把它抄了下来，现在念给你听。我不是谁的附属品，也不是某段的分流渠。比起这些，我更愿成为刹那间的奔泻。荒原上突起的尘暴，又或是，隋朝遗风外悬着的唯一辰星。人生本就是一首待作的诗赋，而他们的文字粗陋，不该被马虎地书写着，所以在我笔下，一道壑有一道壑的深邃，我也有我的韵律。嗯，实在是太妙了。
12,QingGan,ID_12_Number_25,我没想到我在小红书上能读到这么美的诗，这首诗肯定是我在小红书上刷到最钟情的一首，我将它抄录下来，此刻分享给你。我不是谁的附属，也不是某段的分支流。相较于这些，我更期望成为瞬间的澎湃。沙漠里骤起的沙暴，又或是，秦朝遗风外悬着的唯一烛光。人生本就是一首待谱的乐章，而他们的文辞浅陋，不该被随意地谱写着，所以在我笔下，一道谷有一道谷的幽深，我也有我的音律。嗯，着实太妙了。
12,QingGan,ID_12_Number_26,我没想到我在今日头条上能看到这么妙的诗，这首诗无疑是我在今日头条上刷到最为欣赏的一首，我把它抄了下来，现在讲给你听。我不是谁的陪衬，也不是某段的分流涧。比起这些，我更渴望成为瞬间的奔涌。草原上突来的草浪，又或是，晋朝遗风外悬着的唯一星光。人生本就是一首待作的诗篇，而他们的笔墨平淡，不该被草率地书写着，所以在我笔下，一道塬有一道塬的起伏，我也有我的韵致。嗯，的确是太赞了。
12,QingGan,ID_12_Number_27,我没想到我在快手平台上能读到这么棒的诗，这首诗必定是我在快手上刷到最钟意的一首，我将它抄写下来，现在说给你。我不是谁的附属，也不是某段的分流溪。相较之下，我更愿成为刹那的汹涌。山林中突起的风涛，又或是，南北朝遗风外悬着的唯一灯火。人生本就是一首待著的诗章，而他们的文辞浅淡，不该被敷衍地书写着，因而在我笔下，一道岭有一道岭的蜿蜒，我也有我的韵脚。嗯，着实太妙了。
12,QingGan,ID_12_Number_28,我没想到我在微博上能读到这么佳的诗，这首诗定然是我在微博上刷到最心仪的一首，我把它抄录下来，此刻分享与你。我非谁的附庸物，也非某段的分支江。相较于这些，我更欲成为转瞬的浩荡。荒原上忽起的尘浪，又或是，五代十国遗风外悬着的唯一烛光。人生本就是一首待作的诗行，而他们的文墨肤浅，不该被随意地书写着，故而在我笔下，一道沟有一道沟的纵横，我也有我的韵调。嗯，着实太妙了。
12,QingGan,ID_12_Number_29,我没想到我在西瓜视频上能赏到这么妙的诗，这首诗无疑是我在西瓜视频上看到最喜欢的一首，我将它抄了下来，现在讲给你听。我不是谁的附属，也不是某段的分流溪。相较而言，我更愿成为瞬间的磅礴。沙漠中骤起的沙浪，又或是，宋朝遗风外悬着的唯一星芒。人生本就是一首待书的诗谣，而他们的言辞浅淡，不该被轻率地记录着，所以在我笔下，一道坎有一道坎的起伏，我也有我的韵格。嗯，确实太赞了。
12,QingGan,ID_12_Number_30,我没想到我在快手上能读到这么优的诗，这首诗肯定是我在快手上刷到最钟爱的一首，我把它抄了下来，现在读给你听。我不是谁的陪衬，也不是某段的分支流。比起这些，我更渴望成为刹那间的汹涌。山林里突起的风旋，又或是，汉朝遗风外悬着的唯一烛光。人生本就是一首待撰的诗章，而他们的笔墨平淡，不该被草率地记录着，因此在我笔下，一道梁有一道梁的蜿蜒，我也有我的韵腔。嗯，实在是太妙了。
12,QingGan,ID_12_Number_31,我没想到我在 B 站上能看到这么精的诗，这首诗无疑是我在 B 站上刷到最为心仪的一首，我将其抄录下来，如今分享给你。我并非谁的附属品，也非某段的分流渠。相较于此，我更期望成为转瞬的磅礴。草原上忽起的草浪，又或是，隋朝遗风外悬着的唯一灯火。人生本就是一首待作的诗赋，而他们的文辞浅陋，不该被随意地撰写着，故而在我笔下，一道壑有一道壑的幽深，我也有我的韵律。嗯，着实太妙了。
12,QingGan,ID_12_Number_32,我没想到我在小红书上能读到这么美的诗，这首诗肯定是我在小红书上刷到最爱的一首，我把它抄了下来，现在念给你听。我不是谁的陪衬，也不是某段的分支川。相较于这些，我更愿成为瞬间的奔涌。沙漠里突现的沙暴，又或是，秦朝遗风外悬着的唯一星光。人生本就是一首待谱的诗曲，而他们的文笔平淡，不该被敷衍地书写着，因而在我笔下，一道坡有一道坡的起伏，我也有我的韵脚。嗯，简直太妙了。
12,QingGan,ID_12_Number_33,我没想到我在今日头条上能览到这么好的诗，这首诗无疑是我在今日头条上刷到最为钟意的一首，我将它抄录下来，此刻分享于你。我非谁的附属，也不是某段的分流涧。相较之下，我更欲成为刹那的澎湃。荒原上骤起的尘暴，又或是，晋朝遗风外悬着的唯一烛光。人生本就是一首待著的诗韵，而他们的文墨浅浮，不该被马虎地书写着，故而在我笔下，一道谷有一道谷的绵延，我也有我的韵调。嗯，着实太妙了。
12,QingGan,ID_12_Number_34,我没想到我在微视上能悟到这么妙的诗，这首诗铁定是我在微视上刷到最心怡的一首，我把它抄了下来，现在讲给你。我不是谁的附属，也不是某段的分流溪。比起这些，我更盼成为瞬间的汹涌。山林中突生的风啸，又或是，明朝遗风外悬着的唯一灯火。人生本就是一首待书的诗篇，而他们的言辞浅淡，不该被随意地撰写着，因而在我笔下，一道岭有一道岭的起伏，我也有我的韵脚。嗯，的确太赞了。
12,QingGan,ID_12_Number_35,我没想到我在火山小视频上能读到这么棒的诗，这首诗肯定是我在火山小视频上刷到最中意的一首，我将它抄了下来，现在说给你听。我不是谁的陪衬，也不是某段的分支江。相较于这些，我更愿成为转瞬的浩荡。草原上突起的草浪，又或是，宋朝遗风外悬着的唯一星芒。人生本就是一首待作的诗行，而他们的笔墨肤浅，不该被草率地书写着，所以在我笔下，一道沟有一道沟的蜿蜒，我也有我的韵律。嗯，实在是太妙了。
12,QingGan,ID_12_Number_36,我没想到我在西瓜视频上能看到这么妙的诗，这首诗无疑是我在西瓜视频上刷到最喜爱的一首，我把它抄了下来，现在讲给你听。我不是谁的附属，也不是某段的分流溪。比起这些，我更渴望成为刹那间的奔泻。沙漠里骤起的沙旋，又或是，汉朝遗风外悬着的唯一烛火。人生本就是一首待谱的诗谣，而他们的文辞浅陋，不该被敷衍地记录着，故而在我笔下，一道坎有一道坎的起伏，我也有我的韵致。嗯，的确太绝了。
12,QingGan,ID_12_Number_37,我没想到我在快手平台上能赏到这么精的诗，这首诗定然是我在快手上刷到最为倾心的一首，我将其抄录下来，此刻分享给你。我非谁的附庸物，也非某段的分支流。相较于此，我更欲成为须臾间的汹涌。山林间突生的风涌，又或是，元朝遗风外悬着的唯一星辉。人生本就是一首待著的诗章，而他们的文字平乏，不该被随意地编写着，因而在我笔下，一道梁有一道梁的起伏，我也有我的韵调。嗯，着实太妙了。
12,QingGan,ID_12_Number_38,我没想到我在 B 站里能读到这么好的诗，这首诗毫无疑问是我在 B 站刷到最钟爱的一首，我把它抄了下来，现在读给你听。我不是谁的附属品，也不是某段的分流渠。比起这些，我更期望成为瞬间的磅礴。草原上突然刮起的旋风，又或是，隋朝遗风外悬着的唯一烛光。人生本就是一首待创作的诗歌，而他们的文辞浅淡，不该被草率地记录着，所以在我笔下，一道塬有一道塬的起伏，我也有我的韵律。嗯，实在是太妙了。
12,QingGan,ID_12_Number_39,我没想到我在小红书上能看到这么妙的诗，这首诗肯定是我在小红书上刷到最心仪的一首，我将它抄了下来，现在讲给你。我并非谁的附庸者，也不是某段的分支流。相较而言，我更愿成为转瞬的奔涌。荒原上猛然刮起的风暴，又或是，五代遗风外悬着的唯一星光。人生本就是一首待创作的诗章，而他们的笔墨浅显，不该被敷衍地书写着，故而在我笔下，一道壑有一道壑的起伏，我也有我的韵脚。嗯，着实太赞了。
