Xiawei_ID,Name,Data
6,ID_6_Number_105,口吻：妈妈，关键词:疲惫
6,ID_6_Number_106,口吻：妈妈，关键词:满足
6,ID_6_Number_107,口吻：妈妈，关键词:畏惧
6,ID_6_Number_108,口吻：妈妈，关键词:不悦
6,ID_6_Number_109,口吻：妈妈，关键词:混乱
6,ID_6_Number_110,口吻：妈妈，关键词:惊讶
6,ID_6_Number_111,口吻：妈妈，关键词:真诚
6,ID_6_Number_112,口吻：妈妈，关键词:严肃
6,ID_6_Number_113,口吻：妈妈，关键词:憔悴
6,ID_6_Number_114,口吻：妈妈，关键词:憧憬
6,ID_6_Number_115,口吻：父亲，关键词:骄傲
6,ID_6_Number_116,口吻：父亲，关键词:失望
6,ID_6_Number_117,口吻：父亲，关键词:心疼
6,ID_6_Number_118,口吻：父亲，关键词:开心
6,ID_6_Number_119,口吻：父亲，关键词:担忧
6,ID_6_Number_120,口吻：父亲，关键词:害怕
6,ID_6_Number_121,口吻：父亲，关键词:难过
6,ID_6_Number_122,口吻：父亲，关键词:担心
6,ID_6_Number_123,口吻：父亲，关键词:焦虑
6,ID_6_Number_124,口吻：父亲，关键词:遗憾
6,ID_6_Number_125,口吻：父亲，关键词:疼爱
6,ID_6_Number_126,口吻：父亲，关键词:不满
6,ID_6_Number_127,口吻：父亲，关键词:期望
6,ID_6_Number_128,口吻：父亲，关键词:忧虑
6,ID_6_Number_129,口吻：父亲，关键词:生气
6,ID_6_Number_130,口吻：父亲，关键词:郁闷
6,ID_6_Number_131,口吻：父亲，关键词:急躁
6,ID_6_Number_132,口吻：父亲，关键词:焦急
6,ID_6_Number_133,口吻：父亲，关键词:怀疑
6,ID_6_Number_134,口吻：父亲，关键词:迷惑
6,ID_6_Number_135,口吻：父亲，关键词:慌张
6,ID_6_Number_136,口吻：父亲，关键词:混乱
6,ID_6_Number_137,口吻：父亲，关键词:迷茫
6,ID_6_Number_138,口吻：父亲，关键词:羞愧
6,ID_6_Number_139,口吻：父亲，关键词:内疚
6,ID_6_Number_140,口吻：父亲，关键词:警惕
6,ID_6_Number_141,口吻：父亲，关键词:惋惜
6,ID_6_Number_142,口吻：父亲，关键词:恍惚
6,ID_6_Number_143,口吻：父亲，关键词:疲惫
6,ID_6_Number_144,口吻：父亲，关键词:满足
6,ID_6_Number_145,口吻：父亲，关键词:畏惧
6,ID_6_Number_146,口吻：父亲，关键词:不悦
6,ID_6_Number_147,口吻：父亲，关键词:混乱
6,ID_6_Number_148,口吻：父亲，关键词:惊讶
6,ID_6_Number_149,口吻：父亲，关键词:真诚
6,ID_6_Number_150,口吻：父亲，关键词:严肃
6,ID_6_Number_151,口吻：父亲，关键词:憔悴
6,ID_6_Number_152,口吻：父亲，关键词:憧憬
