Xiawei_ID,Domain,Name,Data
22,QingGan,ID_22_Number_12,再适宜的两个人，如果不去关爱，慢慢就冷淡了，再深的眷恋不去维护，慢慢就消散了，冷淡时间长了也就适应了，往后就真的再也不想拥有了，刮大风时树叶都会落，何况人心呢
22,QingGan,ID_22_Number_13,再相配的两个人，如果不去在意，渐渐就疏离了，再浓的情感不去保养，渐渐就薄了，冷待久了成自然了，日后就真的再也不想要了，阴天时鸟儿都会躲，何况人心呢
22,QingGan,ID_22_Number_14,再契合的两个人，如果不去关怀，逐步就生分了，再厚的情谊不去珍惜，逐步就浅了，冷淡久了麻木了，以后就真的再也不期待了，起雾时视线都会模糊，何况人心呢
22,QingGan,ID_22_Number_15,再般配的两个人，如果不去关爱，渐渐就疏远了，再浓的情意不去维护，渐渐就薄了，疏离久了适应了，以后就真的再也不渴望了，下雪天脚印都会被掩盖，何况人心呢
22,QingGan,ID_22_Number_16,再合适的两个人，如果不去在意，慢慢就淡漠了，再深的爱意不去守护，慢慢就消散了，冷淡久了成常态了，往后就真的再也不稀罕了，黑夜里灯光都会暗，何况人心呢
22,QingGan,ID_22_Number_17,再契合的两个人，如果不去体贴，逐步就生疏了，再厚的情感不去照料，逐步就浅了，漠视久了习以为常了，今后就真的再也不奢求了，起风时花瓣都会落，何况人心呢
22,QingGan,ID_22_Number_18,再恰当的两个人，如果不去关怀，渐渐就生分了，再浓的情意不去关爱，渐渐就浅了，冷淡久了习以为常了，以后就真的再也不想要了，黄昏时余晖都会散，何况人心呢
22,QingGan,ID_22_Number_19,再适配的两个人，如果不去挂心，慢慢就疏离了，再深的眷恋不去守护，慢慢就褪了，晾置久了适应了，往后就真的再也不期望了，刮大风树叶都会落，何况人心呢
22,QingGan,ID_22_Number_20,再相契的两个人，如果不去上心，渐渐就冷淡了，再笃的情感不去维护，渐渐就浅了，晾在一旁久了也就惯了，日后就真的再也不指望了，起霜时花草都会枯，何况人心呢
22,QingGan,ID_22_Number_21,再般配的两个人，如果不去关爱，逐步就生分了，再厚的情谊不去珍惜，逐步就薄了，疏离久了麻木了，以后就真的再也不依赖了，大雾天视线都会模糊，何况人心呢
22,QingGan,ID_22_Number_22,再适宜的两个人，如果不去在意，渐渐就疏远了，再浓的情意不去保养，渐渐就薄了，冷淡久了适应了，以后就真的再也不渴望了，下雪天脚印都会被掩盖，何况人心呢
22,QingGan,ID_22_Number_23,再契合的两个人，如果不去关怀，慢慢就淡漠了，再深的爱意不去守护，慢慢就浅了，冷待久了成自然了，往后就真的再也不希求了，起风天鸟儿都会躲，何况人心呢
22,QingGan,ID_22_Number_24,再相配的两个人，如果不去体贴，逐步就生疏了，再厚的情感不去照料，逐步就薄了，漠视久了成常态了，今后就真的再也不想要了，阴天时阳光都会藏，何况人心呢
22,QingGan,ID_22_Number_25,再契合的两个人，如果不去挂怀，渐渐就生分了，再浓的情意不去关爱，渐渐就浅了，冷淡久了习以为常了，以后就真的再也不渴求了，起雾时道路都会隐，何况人心呢
22,QingGan,ID_22_Number_26,再般配的两个人，如果不去关注，慢慢就疏离了，再深的眷恋不去守护，慢慢就浅了，晾置久了适应了，以后就真的再也不依赖了，刮大风时树叶都会落，何况人心呢
22,QingGan,ID_22_Number_27,再恰当的两个人，如果不去关怀，渐渐就生疏了，再浓的爱意不去维护，渐渐就薄了，晾在一旁久了就惯了，往后就真的再也不指望了，打雷时鸟儿都会惊，何况人心呢
22,QingGan,ID_22_Number_28,再适配的两个人，如果不去在意，逐步就生分了，再厚的情谊不去珍惜，逐步就浅了，疏离久了成自然了，日后就真的再也不想要了，下雪天脚印都会消，何况人心呢
22,QingGan,ID_22_Number_29,再适宜的两个人，如果不去关爱，渐渐就疏远了，再浓的情意不去维护，渐渐就淡了，冷淡久了适应了，以后就真的再也不渴望了，黄昏时余晖都会逝，何况人心呢
22,QingGan,ID_22_Number_30,再契合的两个人，如果不去惦念，慢慢就淡漠了，再深的眷恋不去守护，慢慢就浅了，冷待久了麻木了，以后就真的再也不奢求了，起风时云朵都会散，何况人心呢
22,QingGan,ID_22_Number_31,再相配的两个人，如果不去体贴，逐步就生疏了，再厚的情感不去爱惜，逐步就薄了，漠视久了成常态了，今后就真的再也不期望了，夜晚时灯光都会暗，何况人心呢
22,QingGan,ID_22_Number_32,再契合的两个人，如果不去挂心，渐渐就生分了，再浓的情意不去关爱，渐渐就浅了，冷淡久了习以为常了，往后就真的再也不想要了，起雾时视线都会模糊，何况人心呢
22,QingGan,ID_22_Number_33,再般配的两个人，如果不去关怀，慢慢就疏离了，再深的眷恋不去守护，慢慢就消弭了，晾置久了适应了，以后就真的再也不依赖了，刮大风时树叶都会落，何况人心呢
22,QingGan,ID_22_Number_34,再恰当的两个人，如果不去在意，渐渐就生疏了，再浓的情感不去保养，渐渐就浅了，冷待久了习以为常了，今后就真的再也不指望了，下雪天脚印都会没，何况人心呢
22,QingGan,ID_22_Number_35,再合适的两个人，如果不去关爱，逐步就疏远了，再厚的情谊不去维护，逐步就薄了，晾在一旁久了成自然了，往后就真的再也不想念了，阴天时月亮都会藏，何况人心呢
22,QingGan,ID_22_Number_36,再适配的两个人，如果不去关切，渐渐就生分了，再深的爱意不去珍惜，渐渐就浅了，冷淡久了适应了，以后就真的再也不渴望了，黄昏时余晖都会逝，何况人心呢
22,QingGan,ID_22_Number_37,再适宜的两个人，如果不去在意，慢慢就淡漠了，再浓的情意不去守护，慢慢就消散了，疏离久了麻木了，以后就真的再也不奢求了，起风时云朵都会散，何况人心呢
22,QingGan,ID_22_Number_38,再般配的两个人，如果不去关怀，逐步就生疏了，再深的眷恋不去照料，逐步就浅了，漠视久了成自然了，往后就真的再也不想要了，黑夜里灯光都会灭，何况人心呢
22,QingGan,ID_22_Number_39,再契合的两个人，如果不去体贴，渐渐就疏远了，再厚的情感不去关爱，渐渐就薄了，冷淡久了习以为常了，日后就真的再也不依赖了，起雾时景物都会隐，何况人心呢
